** CONVERTED FROM /Users/slab/Documents/GitHub/poker/edfData/22_.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Thu Mar  7 16:51:55 2019
** DATE: Thu Mar  7 19:59:56 2019
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.594 Jul  6 2012
** CAMERA: EyeLink CL Version 1.4 Sensor=BJA
** SERIAL NUMBER: CL1-AAC35
** CAMERA_CONFIG: AAC35140.SCD
** Psychopy GC demo
**

MSG	208314 DISPLAY_COORDS = 0 0 1919 1079
MSG	209196 TRIALID
INPUT	216273	127
MSG	216288 TRIALID
MSG	216288 TRIALID
MSG	216291 RECCFG CR 500 2 1 R
MSG	216291 ELCLCFG RTABLER
MSG	216291 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	216291 THRESHOLDS R 41 181
MSG	216291 ELCL_PROC ELLIPSE  (5)
MSG	216291 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	216292 !MODE RECORD CR 500 2 1 R
START	216293 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	HTARGET	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
INPUT	216293	127
216293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
SSACC R  216295
SBLINK R 216295
216939	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216941	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216943	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216945	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216947	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216949	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216951	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216953	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216955	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216957	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216959	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216961	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216963	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216965	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216967	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216969	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216971	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216973	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216975	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216977	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216979	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216981	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216983	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216985	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216987	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216989	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216991	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216993	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216995	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216997	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
216999	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217001	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217003	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217005	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217007	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217009	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217011	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217013	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217015	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217017	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217019	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217021	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217023	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217025	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217027	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217029	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217031	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217033	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217035	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217037	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217039	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217041	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217043	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217045	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217047	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217049	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217051	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217053	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217055	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217057	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217059	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217061	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217063	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217065	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217067	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217069	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217071	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217073	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217075	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217077	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217079	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217081	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217083	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217085	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217087	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217089	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217091	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217093	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217095	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217097	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217099	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217101	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217103	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217105	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217107	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217109	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217111	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217113	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217115	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217117	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217119	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217121	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217123	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217125	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217127	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217129	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217131	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217133	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217135	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217137	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217139	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217141	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217143	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217145	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217147	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217149	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217151	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217153	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217155	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217157	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217159	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217161	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217163	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217165	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217167	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217169	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217171	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217173	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217175	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217177	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217179	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217181	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217183	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217185	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217187	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217189	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217191	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217193	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217195	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217197	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217199	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217201	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217203	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217205	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217207	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217209	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217211	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217213	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217215	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217217	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217219	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217221	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217223	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217225	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217227	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217229	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217231	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217233	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217235	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217237	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217239	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217241	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217243	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217245	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217247	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217249	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217251	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217253	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217255	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217257	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217259	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217261	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217263	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217265	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217267	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217269	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217271	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217273	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217275	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217277	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217279	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217281	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217283	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217285	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217287	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217289	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217291	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217293	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217295	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217297	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217299	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217301	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217303	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217305	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217307	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217309	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217311	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217313	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217315	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217317	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217319	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217321	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217323	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217325	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217327	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217329	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217331	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217333	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217335	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217337	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217339	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217341	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217343	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217345	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217347	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217349	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217351	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217353	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217355	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217357	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217359	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217361	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217363	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217365	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217367	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217369	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217371	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217373	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217375	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217377	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217379	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217381	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217383	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217385	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217387	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217389	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217391	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217393	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217395	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217397	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217399	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217401	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217403	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217405	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217407	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217409	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217411	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217413	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217415	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217417	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217419	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217421	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217423	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217425	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217427	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217429	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217431	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217433	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217435	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217437	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217439	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217441	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217443	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217445	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217447	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217449	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217451	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217453	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217455	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217457	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217459	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217461	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217463	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217465	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217467	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217469	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217471	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217473	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217475	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217477	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217479	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217481	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217483	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217485	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217487	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217489	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217491	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217493	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217495	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217497	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217499	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217501	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217503	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217505	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217507	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217509	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217511	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217513	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217515	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217517	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217519	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217521	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217523	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217525	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217527	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217529	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217531	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217533	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217535	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217537	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217539	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217541	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217543	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217545	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217547	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217549	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217551	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217553	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217555	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217557	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217559	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217561	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217563	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217565	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217567	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217569	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217571	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217573	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217575	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217577	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217579	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217581	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217583	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217585	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217587	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217589	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217591	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217593	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217595	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217597	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217599	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217601	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217603	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217605	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217607	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217609	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217611	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217613	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217615	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217617	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217619	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217621	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217623	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217625	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217627	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217629	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
217631	   .	   .	    0.0	  127.0	... 	   .	   .	   . M............
